id_timestamp,id_index,sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_enabled,scanning_cycle_index,label_tag,error_code
2026_02_19_08_29,194,0,1724206365,33360,1771489823,28.296473,996.185242,35.699627,158268.9375,4,1,3,0,0
2026_02_19_08_29,195,1,1724192798,33365,1771489823,28.606155,996.378052,34.739197,90747.960938,4,1,3,0,0
2026_02_19_08_29,196,4,1724209694,33378,1771489823,28.968912,996.157654,33.507557,117189.289062,4,1,3,0,0
2026_02_19_08_29,197,2,1724204062,33509,1771489823,28.749594,996.349609,34.327881,79950.03125,4,1,3,0,0
2026_02_19_08_29,198,5,1724219422,33522,1771489823,28.969715,996.000305,33.897278,60420.109375,4,1,3,0,0
2026_02_19_08_29,199,7,1724199965,33531,1771489823,29.114162,996.462463,33.789623,87491.453125,4,1,3,0,0
2026_02_19_08_29,200,6,1724206621,33666,1771489823,29.385946,996.56311,33.437523,46766.53125,5,1,3,0,0
2026_02_19_08_29,201,3,1724221471,33933,1771489823,28.971127,996.212708,33.73679,56838.367188,5,1,3,0,0
2026_02_19_08_29,202,0,1724206365,34060,1771489823,28.523401,996.202942,35.470901,150854.453125,5,1,3,0,0
2026_02_19_08_29,203,1,1724192798,34065,1771489823,28.842113,996.380859,34.51693,86603.515625,5,1,3,0,0
2026_02_19_08_29,204,4,1724209694,34078,1771489823,29.228497,996.186462,33.430195,114362.296875,5,1,3,0,0
2026_02_19_08_29,205,2,1724204062,34209,1771489823,29.003836,996.340759,34.193665,75829.382812,5,1,3,0,0
2026_02_19_08_29,206,5,1724219422,34222,1771489823,29.223179,995.998047,33.728603,59534.882812,5,1,3,0,0
2026_02_19_08_29,207,7,1724199965,34231,1771489823,29.356024,996.465576,33.534767,85733.421875,5,1,3,0,0
2026_02_19_08_29,208,6,1724206621,34366,1771489824,29.532721,996.561829,33.274487,45038.707031,6,1,3,0,0
2026_02_19_08_29,209,3,1724221471,34633,1771489824,29.090942,996.208252,33.56654,53623.796875,6,1,3,0,0
2026_02_19_08_29,210,0,1724206365,34760,1771489824,28.633123,996.193115,35.218998,146957.515625,6,1,3,0,0
2026_02_19_08_29,211,1,1724192798,34765,1771489824,28.963821,996.389038,34.323563,84628.101562,6,1,3,0,0
2026_02_19_08_29,212,4,1724209694,34778,1771489824,29.358288,996.199097,33.238239,111961.515625,6,1,3,0,0
2026_02_19_08_29,213,2,1724204062,34909,1771489824,29.130957,996.377625,34.007397,73289.4375,6,1,3,0,0
2026_02_19_08_29,214,5,1724219422,34922,1771489824,29.354883,995.984924,33.468857,59327.925781,6,1,3,0,0
2026_02_19_08_29,215,7,1724199965,34931,1771489824,29.481991,996.460999,33.419491,84628.101562,6,1,3,0,0
2026_02_19_08_29,216,6,1724206621,35066,1771489824,29.998358,996.547852,33.113461,38740.921875,7,1,3,0,0
2026_02_19_08_29,217,3,1724221471,35333,1771489825,29.56023,996.204102,33.424259,45911.046875,7,1,3,0,0
2026_02_19_08_29,218,0,1724206365,35460,1771489825,29.072016,996.197449,35.268654,70855.242188,7,1,3,0,0
2026_02_19_08_29,219,1,1724192798,35465,1771489825,29.433262,996.384033,34.272594,50483.140625,7,1,3,0,0
2026_02_19_08_29,220,4,1724209694,35478,1771489825,29.842518,996.18573,33.125603,68743.289062,7,1,3,0,0
2026_02_19_08_29,221,5,1724219422,35482,1771489825,29.809628,995.991394,33.41045,45714.285156,7,1,3,0,0
2026_02_19_08_29,222,2,1724204062,35609,1771489825,29.612026,996.375671,33.742218,58115.777344,7,1,3,0,0
2026_02_19_08_29,223,7,1724199965,35631,1771489825,29.960674,996.457031,33.488716,52859.796875,7,1,3,0,0
2026_02_19_08_29,224,6,1724206621,35766,1771489825,30.248892,996.548828,32.931923,49892.808594,8,1,3,0,0
2026_02_19_08_29,225,3,1724221471,36033,1771489825,29.799866,996.19812,33.208904,61025.03125,8,1,3,0,0
2026_02_19_08_29,226,0,1724206365,36160,1771489825,29.269022,996.161255,35.206566,82740.789062,8,1,3,0,0
2026_02_19_08_29,227,1,1724192798,36165,1771489825,29.674191,996.390381,33.999832,59701.492188,8,1,3,0,0
2026_02_19_08_29,228,4,1724209694,36178,1771489825,30.107098,996.219971,32.901279,81476.765625,8,1,3,0,0
2026_02_19_08_29,229,5,1724219422,36182,1771489825,30.065582,996.03186,33.191174,55077.453125,8,1,3,0,0
2026_02_19_08_29,230,2,1724204062,36309,1771489826,29.851315,996.387634,33.646381,68303.09375,8,1,3,0,0
2026_02_19_08_29,231,7,1724199965,36331,1771489826,30.192459,996.457031,32.886093,62045.566406,8,1,3,0,0
2026_02_19_08_29,232,6,1724206621,36466,1771489826,30.400732,996.562256,32.70121,54031.238281,9,1,3,0,0
2026_02_19_08_29,233,3,1724221471,36593,1771489826,29.952137,996.225525,32.928745,66858.1875,9,1,3,0,0
2026_02_19_08_29,234,0,1724206365,36860,1771489826,29.391214,996.175598,34.682037,88765.601562,9,1,3,0,0
2026_02_19_08_29,235,1,1724192798,36865,1771489826,29.813284,996.39917,33.751602,64679.132812,9,1,3,0,0
2026_02_19_08_29,236,4,1724209694,36878,1771489826,30.254364,996.231079,32.682983,88489.460938,9,1,3,0,0
2026_02_19_08_29,237,5,1724219422,36882,1771489826,30.204739,996.031982,32.949593,59534.882812,9,1,3,0,0
