,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,label_enc
379,3,5,9,320,150,23.36,1023.72,57.63,31857,cinnamon,2
380,2,6,0,320,150,23.84,1096.28,56.21,20044,cinnamon,2
381,5,5,6,200,150,23.04,1101.41,54.3,129065,cinnamon,2
382,4,6,0,320,150,22.7,1093.22,54.85,18529,cinnamon,2
383,6,6,1,100,150,23.56,1098.86,55.46,1325138,cinnamon,2
384,7,6,2,100,150,24.39,1053.67,50.35,1348699,cinnamon,2
385,1,5,9,320,150,24.51,1019.45,45.52,39457,cinnamon,2
386,8,5,7,320,150,23.88,1000.63,43.03,25123,cinnamon,2
387,3,6,0,320,150,23.4,1023.72,57.6,34152,cinnamon,2
388,4,6,1,100,150,22.73,1093.21,54.87,243230,cinnamon,2
389,5,5,7,320,150,23.06,1101.4,54.16,29018,cinnamon,2
390,6,6,2,100,150,23.55,1098.85,55.34,1130867,cinnamon,2
391,7,6,3,100,150,24.37,1053.67,50.34,1243096,cinnamon,2
392,1,6,0,320,150,24.55,1019.45,45.43,41981,cinnamon,2
393,3,6,1,100,150,23.43,1023.72,57.54,1017893,cinnamon,2
394,2,6,2,100,150,23.86,1096.29,56.12,273870,cinnamon,2
395,8,5,8,320,150,23.92,1000.63,42.95,28250,cinnamon,2
396,4,6,2,100,150,22.72,1093.22,54.75,216674,cinnamon,2
397,5,5,8,320,150,23.09,1101.4,54.12,33092,cinnamon,2
398,6,6,3,100,150,23.53,1098.85,55.44,1031738,cinnamon,2
399,7,6,4,200,150,24.36,1053.66,50.3,135307,cinnamon,2
400,2,6,3,100,150,23.83,1096.29,56.06,260494,cinnamon,2
401,8,5,9,320,150,23.96,1000.63,42.91,30339,cinnamon,2
402,4,6,3,100,150,22.7,1093.21,54.71,207204,cinnamon,2
403,6,6,4,200,150,23.51,1098.84,55.4,108751,cinnamon,2
404,5,5,9,320,150,23.13,1101.41,54.12,36240,cinnamon,2
405,7,6,5,200,150,24.37,1053.67,50.22,128676,cinnamon,2
406,1,6,2,100,150,24.56,1019.45,45.3,1423211,cinnamon,2
407,2,6,4,200,150,23.81,1096.28,56.09,49776,cinnamon,2
408,3,6,3,100,150,23.4,1023.71,57.45,788147,cinnamon,2
409,8,6,0,320,150,24.0,1000.64,42.91,31976,cinnamon,2
410,4,6,4,200,150,22.69,1093.22,54.7,43214,cinnamon,2
411,6,6,5,200,150,23.53,1098.85,55.39,101026,cinnamon,2
412,5,6,0,320,150,23.17,1101.41,54.12,38496,cinnamon,2
413,7,6,6,200,150,24.39,1053.66,50.25,124181,cinnamon,2
414,1,6,3,100,150,24.54,1019.45,45.35,1339438,cinnamon,2
415,2,6,5,200,150,23.82,1096.28,56.08,44429,cinnamon,2
416,3,6,4,200,150,23.38,1023.72,57.43,103539,cinnamon,2
417,4,6,5,200,150,22.69,1093.22,54.69,39096,cinnamon,2
418,6,6,6,200,150,23.54,1098.85,55.37,95433,cinnamon,2
419,8,6,1,100,150,24.03,1000.64,42.81,1354050,cinnamon,2
420,5,6,1,100,150,23.21,1101.4,54.0,1702057,cinnamon,2
421,7,6,7,320,150,24.41,1053.67,50.19,30513,cinnamon,2
422,1,6,4,200,150,24.53,1019.44,45.34,161260,cinnamon,2
423,2,6,6,200,150,23.84,1096.27,55.99,41899,cinnamon,2
424,3,6,5,200,150,23.39,1023.7,57.43,94535,cinnamon,2
425,4,6,6,200,150,22.71,1093.21,54.72,36962,cinnamon,2
426,6,6,7,320,150,23.56,1098.85,55.33,26595,cinnamon,2
427,8,6,2,100,150,24.03,1000.63,42.76,1207903,cinnamon,2
428,5,6,2,100,150,23.2,1101.4,54.0,1508378,cinnamon,2
429,7,6,8,320,150,24.45,1053.67,50.18,34455,cinnamon,2
430,1,6,5,200,150,24.54,1019.44,45.46,156384,cinnamon,2
431,2,6,7,320,150,23.85,1096.28,56.03,16158,cinnamon,2
432,4,6,7,320,150,22.72,1093.2,54.68,15009,cinnamon,2
433,6,6,8,320,150,23.6,1098.86,55.3,30821,cinnamon,2
434,8,6,3,100,150,24.02,1000.63,42.67,1122499,cinnamon,2
435,7,6,9,320,150,24.49,1053.67,50.08,36962,cinnamon,2
436,5,6,3,100,150,23.19,1101.4,53.94,1396999,cinnamon,2
437,1,6,6,200,150,24.55,1019.44,45.39,153569,cinnamon,2
438,2,6,8,320,150,23.88,1096.28,56.03,19144,cinnamon,2
439,3,6,7,320,150,23.42,1023.7,57.4,27881,cinnamon,2
440,4,6,8,320,150,22.75,1093.2,54.77,17453,cinnamon,2
441,6,6,9,320,150,23.64,1098.85,55.24,33508,cinnamon,2
442,8,6,4,200,150,24.01,1000.62,42.78,127332,cinnamon,2
443,7,7,0,320,150,24.53,1053.67,50.06,39024,cinnamon,2
444,1,6,7,320,150,24.57,1019.44,45.28,36426,cinnamon,2
445,2,6,9,320,150,23.92,1096.27,55.98,21326,cinnamon,2
446,3,6,8,320,150,23.45,1023.7,57.25,32389,cinnamon,2
447,4,6,9,320,150,22.79,1093.2,54.63,19548,cinnamon,2
448,6,7,0,320,150,23.68,1098.85,55.17,35369,cinnamon,2
449,8,6,5,200,150,24.02,1000.62,42.63,121702,cinnamon,2
450,7,7,1,100,150,24.57,1053.67,50.1,1818828,cinnamon,2
451,5,6,5,200,150,23.19,1101.39,53.89,146958,cinnamon,2
452,2,7,0,320,150,23.95,1096.27,55.93,23621,cinnamon,2
453,1,6,8,320,150,24.6,1019.44,45.27,40391,cinnamon,2
454,3,6,9,320,150,23.49,1023.7,57.4,35310,cinnamon,2
455,6,7,1,100,150,23.71,1098.86,55.13,1520134,cinnamon,2
456,4,7,0,320,150,22.82,1093.2,54.55,21115,cinnamon,2
457,7,7,2,100,150,24.56,1053.68,50.21,1548582,cinnamon,2
458,8,6,6,200,150,24.04,1000.61,42.61,117837,cinnamon,2
459,5,6,6,200,150,23.21,1101.39,53.77,141476,cinnamon,2
460,2,7,1,100,150,23.98,1096.27,55.93,404583,cinnamon,2
461,1,6,9,320,150,24.63,1019.45,45.13,43478,cinnamon,2
462,3,7,0,320,150,23.52,1023.69,57.25,37780,cinnamon,2
463,6,7,2,100,150,23.71,1098.85,54.97,1279201,cinnamon,2
464,4,7,1,100,150,22.85,1093.2,54.52,305489,cinnamon,2
465,7,7,3,100,150,24.54,1053.68,49.93,1401300,cinnamon,2
466,8,6,7,320,150,24.06,1000.61,42.63,27628,cinnamon,2
467,5,6,7,320,150,23.23,1101.39,53.82,31857,cinnamon,2
468,2,7,2,100,150,23.96,1096.27,55.94,345363,cinnamon,2
469,1,7,0,320,150,24.66,1019.45,45.09,45617,cinnamon,2
470,6,7,3,100,150,23.69,1098.84,55.04,1137462,cinnamon,2
471,3,7,1,100,150,23.55,1023.69,57.2,1235223,cinnamon,2
472,7,7,4,200,150,24.52,1053.67,49.92,147338,cinnamon,2
473,8,6,8,320,150,24.1,1000.62,42.58,30777,cinnamon,2
474,5,6,8,320,150,23.27,1101.41,53.83,36026,cinnamon,2
475,2,7,3,100,150,23.94,1096.27,55.75,323743,cinnamon,2
476,1,7,1,100,150,24.69,1019.45,45.14,1885386,cinnamon,2
477,4,7,3,100,150,22.82,1093.2,54.35,266806,cinnamon,2
478,7,7,5,200,150,24.53,1053.67,49.91,139282,cinnamon,2
479,8,6,9,320,150,24.14,1000.62,42.55,33143,cinnamon,2
480,5,6,9,320,150,23.31,1101.41,53.78,39132,cinnamon,2
481,2,7,4,200,150,23.92,1096.27,55.78,58155,cinnamon,2
482,6,7,5,200,150,23.68,1098.84,55.11,108613,cinnamon,2
483,1,7,2,100,150,24.67,1019.45,45.11,1638728,cinnamon,2
484,3,7,3,100,150,23.52,1023.69,57.13,917974,cinnamon,2
485,4,7,4,200,150,22.8,1093.19,54.43,50633,cinnamon,2
486,8,7,0,320,150,24.17,1000.62,42.48,34764,cinnamon,2
487,2,7,5,200,150,23.93,1096.27,55.81,52438,cinnamon,2
488,5,7,0,320,150,23.35,1101.41,53.59,41775,cinnamon,2
489,6,7,6,200,150,23.7,1098.83,54.97,102667,cinnamon,2
490,1,7,3,100,150,24.66,1019.45,45.09,1515914,cinnamon,2
491,4,7,5,200,150,22.81,1093.19,54.24,44802,cinnamon,2
492,3,7,4,200,150,23.5,1023.7,57.18,115134,cinnamon,2
493,7,7,7,320,150,24.57,1053.67,49.83,32787,cinnamon,2
494,8,7,1,100,150,24.21,1000.62,42.44,1542459,cinnamon,2
495,2,7,6,200,150,23.95,1096.27,55.77,48725,cinnamon,2
496,6,7,7,320,150,23.72,1098.85,54.91,28419,cinnamon,2
497,5,7,1,100,150,23.38,1101.42,53.71,1919850,cinnamon,2
498,4,7,6,200,150,22.82,1093.19,54.41,41694,cinnamon,2
499,1,7,4,200,150,24.64,1019.45,45.18,176066,cinnamon,2
500,3,7,5,200,150,23.51,1023.7,57.02,104618,cinnamon,2
501,7,7,8,320,150,24.61,1053.67,49.79,36898,cinnamon,2
502,8,7,2,100,150,24.2,1000.63,42.38,1340753,cinnamon,2
503,2,7,7,320,150,23.96,1096.28,55.86,18370,cinnamon,2
504,6,7,8,320,150,23.76,1098.84,54.91,33092,cinnamon,2
505,4,7,7,320,150,22.84,1093.2,54.38,16780,cinnamon,2
506,5,7,2,100,150,23.38,1101.42,53.58,1692562,cinnamon,2
507,1,7,5,200,150,24.65,1019.45,45.09,170100,cinnamon,2
508,3,7,6,200,150,23.53,1023.7,57.2,98861,cinnamon,2
509,7,7,9,320,150,24.65,1053.67,49.77,39678,cinnamon,2
510,8,7,3,100,150,24.19,1000.63,42.34,1247639,cinnamon,2
511,2,7,8,320,150,23.99,1096.29,55.79,21629,cinnamon,2
512,6,7,9,320,150,23.8,1098.85,54.79,35784,cinnamon,2
513,4,7,8,320,150,22.87,1093.21,54.3,19512,cinnamon,2
514,1,7,6,200,150,24.67,1019.46,45.14,166288,cinnamon,2
515,5,7,3,100,150,23.36,1101.42,53.65,1578116,cinnamon,2
516,7,8,0,320,150,24.69,1053.68,49.71,41531,cinnamon,2
517,2,7,9,320,150,24.03,1096.3,55.58,24321,cinnamon,2
518,6,8,0,320,150,23.84,1098.86,54.81,37780,cinnamon,2
519,4,7,9,320,150,22.91,1093.2,54.33,21673,cinnamon,2
520,3,7,8,320,150,23.58,1023.71,57.05,35021,cinnamon,2
521,1,7,7,320,150,24.68,1019.47,45.08,39276,cinnamon,2
522,7,8,1,100,150,24.73,1053.68,49.68,2043402,cinnamon,2
523,5,7,4,200,150,23.35,1101.42,53.47,168255,cinnamon,2
524,2,8,0,320,150,24.06,1096.3,55.68,26267,cinnamon,2
525,6,8,1,100,150,23.88,1098.86,54.77,1702057,cinnamon,2
526,8,7,5,200,150,24.19,1000.63,42.27,130646,cinnamon,2
527,4,8,0,320,150,22.94,1093.2,54.26,23898,cinnamon,2
528,3,7,9,320,150,23.61,1023.71,57.0,38392,cinnamon,2
529,7,8,2,100,150,24.71,1053.68,49.63,1707378,cinnamon,2
530,1,7,8,320,150,24.71,1019.48,44.96,43478,cinnamon,2
531,5,7,5,200,150,23.36,1101.43,53.51,158122,cinnamon,2
532,6,8,2,100,150,23.87,1098.87,54.71,1408528,cinnamon,2
533,2,8,1,100,150,24.09,1096.3,55.65,487851,cinnamon,2
534,4,8,1,100,150,22.97,1093.21,54.22,362992,cinnamon,2
535,8,7,6,200,150,24.21,1000.64,42.32,128096,cinnamon,2
536,7,8,3,100,150,24.7,1053.69,49.57,1556527,cinnamon,2
537,3,8,0,320,150,23.65,1023.71,56.99,40661,cinnamon,2
538,1,7,9,320,150,24.74,1019.48,45.0,46461,cinnamon,2
539,5,7,6,200,150,23.38,1101.43,53.43,151929,cinnamon,2
540,6,8,3,100,150,23.85,1098.86,54.69,1269684,cinnamon,2
541,2,8,2,100,150,24.07,1096.31,55.62,420275,cinnamon,2
542,4,8,2,100,150,22.96,1093.21,54.2,315368,cinnamon,2
543,8,7,7,320,150,24.23,1000.64,42.34,29480,cinnamon,2
544,1,8,0,320,150,24.77,1019.49,44.96,49402,cinnamon,2
545,5,7,7,320,150,23.4,1101.43,53.39,34015,cinnamon,2
546,6,8,4,200,150,23.83,1098.86,54.61,124544,cinnamon,2
547,2,8,3,100,150,24.05,1096.31,55.67,389576,cinnamon,2
548,4,8,3,100,150,22.94,1093.21,54.14,297242,cinnamon,2
549,7,8,5,200,150,24.69,1053.7,49.61,148751,cinnamon,2
550,3,8,2,100,150,23.67,1023.72,56.93,1135570,cinnamon,2
551,8,7,8,320,150,24.27,1000.63,42.2,33041,cinnamon,2
552,1,8,1,100,150,24.8,1019.5,44.9,2095141,cinnamon,2
553,5,7,8,320,150,23.44,1101.44,53.42,38882,cinnamon,2
554,6,8,5,200,150,23.84,1098.88,54.63,114670,cinnamon,2
555,2,8,4,200,150,24.03,1096.32,55.57,65574,cinnamon,2
556,7,8,6,200,150,24.71,1053.7,49.51,141710,cinnamon,2
557,4,8,4,200,150,22.92,1093.22,54.15,56350,cinnamon,2
558,3,8,3,100,150,23.65,1023.73,56.85,1034866,cinnamon,2
559,8,7,9,320,150,24.31,1000.64,42.17,35398,cinnamon,2
560,1,8,2,100,150,24.79,1019.49,44.86,1868613,cinnamon,2
561,5,7,9,320,150,23.48,1101.43,53.36,42189,cinnamon,2
562,6,8,6,200,150,23.86,1098.87,54.61,107721,cinnamon,2
563,2,8,5,200,150,24.04,1096.31,55.59,58675,cinnamon,2
564,7,8,7,320,150,24.72,1053.7,49.42,34567,cinnamon,2
565,3,8,4,200,150,23.63,1023.72,56.93,125092,cinnamon,2
566,8,8,0,320,150,24.34,1000.65,42.13,37220,cinnamon,2
567,1,8,3,100,150,24.77,1019.49,44.85,1666735,cinnamon,2
568,5,8,0,320,150,23.52,1101.43,53.31,44568,cinnamon,2
569,6,8,7,320,150,23.88,1098.87,54.52,30019,cinnamon,2
570,7,8,8,320,150,24.76,1053.69,49.45,39168,cinnamon,2
571,4,8,6,200,150,22.94,1093.22,54.21,45568,cinnamon,2
572,3,8,5,200,150,23.64,1023.72,56.82,112701,cinnamon,2
573,1,8,4,200,150,24.75,1019.49,44.86,187066,cinnamon,2
574,8,8,1,100,150,24.37,1000.66,42.06,1695715,cinnamon,2
575,5,8,1,100,150,23.55,1101.44,53.25,2106454,cinnamon,2
576,6,8,8,320,150,23.92,1098.87,54.64,34963,cinnamon,2
577,2,8,7,320,150,24.07,1096.31,55.56,20292,cinnamon,2
578,7,8,9,320,150,24.8,1053.7,49.5,41653,cinnamon,2
579,4,8,7,320,150,22.96,1093.23,54.16,18354,cinnamon,2
580,3,8,6,200,150,23.65,1023.72,56.74,105393,cinnamon,2
581,1,8,5,200,150,24.76,1019.48,44.78,182271,cinnamon,2
582,8,8,2,100,150,24.37,1000.66,42.0,1477101,cinnamon,2
583,6,8,9,320,150,23.96,1098.88,54.49,37780,cinnamon,2
584,2,8,8,320,150,24.1,1096.31,55.54,24087,cinnamon,2
585,7,9,0,320,150,24.84,1053.71,49.41,43612,cinnamon,2
586,4,8,8,320,150,22.99,1093.23,54.07,21241,cinnamon,2
587,3,8,7,320,150,23.67,1023.72,56.77,32217,cinnamon,2
588,1,8,6,200,150,24.78,1019.49,44.87,175885,cinnamon,2
589,8,8,3,100,150,24.36,1000.66,41.97,1358090,cinnamon,2
590,6,9,0,320,150,24.0,1098.89,54.51,39826,cinnamon,2
591,5,8,3,100,150,23.53,1101.44,53.26,1719203,cinnamon,2
592,2,8,9,320,150,24.13,1096.3,55.51,26628,cinnamon,2
593,7,9,1,100,150,24.88,1053.71,49.31,2239475,cinnamon,2
594,4,8,9,320,150,23.03,1093.22,54.1,24115,cinnamon,2
595,3,8,8,320,150,23.7,1023.72,56.73,37449,cinnamon,2
596,1,8,7,320,150,24.79,1019.49,44.82,41572,cinnamon,2
597,8,8,4,200,150,24.34,1000.66,41.94,146077,cinnamon,2
598,6,9,1,100,150,24.03,1098.88,54.32,1829797,cinnamon,2
599,2,9,0,320,150,24.16,1096.31,55.47,28476,cinnamon,2
600,7,9,2,100,150,24.87,1053.7,49.22,1860972,cinnamon,2
601,5,8,4,200,150,23.52,1101.44,53.19,178646,cinnamon,2
602,4,9,0,320,150,23.06,1093.21,53.94,25900,cinnamon,2
603,3,8,9,320,150,23.74,1023.72,56.73,40934,cinnamon,2
604,1,8,8,320,150,24.82,1019.48,44.75,45961,cinnamon,2
605,8,8,5,200,150,24.36,1000.65,41.82,138603,cinnamon,2
606,6,9,2,100,150,24.03,1098.87,54.35,1563657,cinnamon,2
607,7,9,3,100,150,24.85,1053.69,49.34,1687333,cinnamon,2
608,2,9,1,100,150,24.19,1096.31,55.42,562637,cinnamon,2
609,5,8,5,200,150,23.53,1101.45,53.02,169089,cinnamon,2
610,4,9,1,100,150,23.09,1093.21,53.95,428452,cinnamon,2
611,3,9,0,320,150,23.78,1023.72,56.61,43258,cinnamon,2
612,1,8,9,320,150,24.86,1019.49,44.72,49747,cinnamon,2
613,6,9,3,100,150,24.01,1098.88,54.31,1358090,cinnamon,2
614,8,8,6,200,150,24.38,1000.65,41.91,134031,cinnamon,2
615,7,9,4,200,150,24.83,1053.69,49.21,165642,cinnamon,2
616,2,9,2,100,150,24.18,1096.31,55.39,483703,cinnamon,2
617,4,9,2,100,150,23.08,1093.22,53.9,360310,cinnamon,2
618,5,8,6,200,150,23.55,1101.44,53.07,159750,cinnamon,2
619,3,9,1,100,150,23.81,1023.72,56.64,1538982,cinnamon,2
620,1,9,0,320,150,24.89,1019.49,44.71,52373,cinnamon,2
621,6,9,4,200,150,23.99,1098.88,54.3,132061,cinnamon,2
622,8,8,7,320,150,24.4,1000.66,41.88,31068,cinnamon,2
623,7,9,5,200,150,24.84,1053.68,49.2,155105,cinnamon,2
624,2,9,3,100,150,24.16,1096.3,55.23,447259,cinnamon,2
625,4,9,3,100,150,23.06,1093.22,53.91,338512,cinnamon,2
626,5,8,7,320,150,23.57,1101.43,53.06,36056,cinnamon,2
627,3,9,2,100,150,23.8,1023.72,56.6,1254518,cinnamon,2
628,1,9,1,100,150,24.91,1019.49,44.58,2288268,cinnamon,2
629,6,9,5,200,150,24.0,1098.88,54.27,119570,cinnamon,2
630,7,9,6,200,150,24.86,1053.69,49.17,147465,cinnamon,2
631,8,8,8,320,150,24.44,1000.66,41.9,34820,cinnamon,2
632,2,9,4,200,150,24.14,1096.3,55.29,73164,cinnamon,2
633,4,9,4,200,150,23.04,1093.22,53.97,61911,cinnamon,2
634,5,8,8,320,150,23.61,1101.43,52.97,40973,cinnamon,2
635,3,9,3,100,150,23.77,1023.72,56.51,1139360,cinnamon,2
636,1,9,2,100,150,24.9,1019.5,44.62,1961216,cinnamon,2
637,6,9,6,200,150,24.02,1098.87,54.18,112775,cinnamon,2
638,7,9,7,320,150,24.88,1053.69,49.06,36117,cinnamon,2
639,2,9,5,200,150,24.14,1096.3,55.27,64000,cinnamon,2
640,8,8,9,320,150,24.47,1000.66,41.81,37383,cinnamon,2
641,4,9,5,200,150,23.05,1093.22,53.87,54549,cinnamon,2
642,5,8,9,320,150,23.64,1101.43,52.86,44153,cinnamon,2
643,3,9,4,200,150,23.76,1023.72,56.52,133195,cinnamon,2
644,1,9,3,100,150,24.88,1019.48,44.61,1813995,cinnamon,2
645,6,9,7,320,150,24.04,1098.87,54.22,31250,cinnamon,2
646,7,9,8,320,150,24.91,1053.7,49.1,41131,cinnamon,2
647,2,9,6,200,150,24.16,1096.3,55.28,58716,cinnamon,2
648,8,9,0,320,150,24.51,1000.67,41.76,39168,cinnamon,2
649,4,9,6,200,150,23.07,1093.21,53.84,50068,cinnamon,2
650,5,9,0,320,150,23.68,1101.43,52.94,46818,cinnamon,2
651,3,9,5,200,150,23.77,1023.73,56.58,119906,cinnamon,2
652,6,9,8,320,150,24.08,1098.87,54.21,36457,cinnamon,2
653,1,9,4,200,150,24.87,1019.48,44.61,200627,cinnamon,2
654,7,9,9,320,150,24.95,1053.7,49.07,43478,cinnamon,2
655,2,9,7,320,150,24.17,1096.3,55.31,21761,cinnamon,2
656,8,9,1,100,150,24.55,1000.67,41.74,1821254,cinnamon,2
657,4,9,7,320,150,23.08,1093.21,53.84,19656,cinnamon,2
658,3,9,6,200,150,23.78,1023.73,56.51,110943,cinnamon,2
659,5,9,1,100,150,23.72,1101.43,52.88,2278721,cinnamon,2
660,6,9,9,320,150,24.12,1098.88,54.17,39457,cinnamon,2
661,7,10,0,320,150,24.99,1053.71,49.0,45617,cinnamon,2
662,1,9,5,200,150,24.88,1019.49,44.51,194013,cinnamon,2
663,2,9,8,320,150,24.21,1096.3,55.3,25916,cinnamon,2
664,4,9,8,320,150,23.12,1093.21,53.83,22833,cinnamon,2
665,8,9,2,100,150,24.54,1000.66,41.63,1609747,cinnamon,2
666,3,9,7,320,150,23.8,1023.73,56.48,34043,cinnamon,2
667,5,9,2,100,150,23.71,1101.42,52.82,2004404,cinnamon,2
668,6,10,0,320,150,24.16,1098.88,54.09,41491,cinnamon,2
669,7,10,1,100,150,25.03,1053.71,49.08,2343250,cinnamon,2
670,1,9,6,200,150,24.89,1019.49,44.65,184838,cinnamon,2
671,2,9,9,320,150,24.24,1096.29,55.07,28610,cinnamon,2
672,4,9,9,320,150,23.15,1093.21,53.86,25667,cinnamon,2
673,8,9,3,100,150,24.53,1000.66,41.64,1455062,cinnamon,2
674,3,9,8,320,150,23.83,1023.74,56.48,39312,cinnamon,2
675,5,9,3,100,150,23.7,1101.41,52.79,1837183,cinnamon,2
676,6,10,1,100,150,24.19,1098.88,54.04,1937559,cinnamon,2
677,1,9,7,320,150,24.91,1019.48,44.57,43478,cinnamon,2
678,2,10,0,320,150,24.27,1096.3,55.3,30622,cinnamon,2
679,4,10,0,320,150,23.19,1093.22,53.7,27646,cinnamon,2
680,8,9,4,200,150,24.52,1000.65,41.61,153708,cinnamon,2
681,3,9,9,320,150,23.87,1023.73,56.4,43083,cinnamon,2
682,6,10,2,100,150,24.18,1098.88,53.99,1620253,cinnamon,2
683,5,9,4,200,150,23.69,1101.42,52.68,186047,cinnamon,2
684,7,10,3,100,150,25.0,1053.71,48.9,1792560,cinnamon,2
685,1,9,8,320,150,24.94,1019.49,44.53,48948,cinnamon,2
686,2,10,1,100,150,24.3,1096.31,55.19,633076,cinnamon,2
687,4,10,1,100,150,23.22,1093.21,53.71,477946,cinnamon,2
688,8,9,5,200,150,24.53,1000.66,41.67,145331,cinnamon,2
689,3,10,0,320,150,23.9,1023.72,56.41,45374,cinnamon,2
690,6,10,3,100,150,24.17,1098.88,53.96,1451967,cinnamon,2
691,7,10,4,200,150,24.98,1053.71,48.92,176430,cinnamon,2
692,5,9,5,200,150,23.7,1101.41,52.85,174268,cinnamon,2
693,1,9,9,320,150,24.97,1019.48,44.53,52213,cinnamon,2
694,2,10,2,100,150,24.28,1096.3,55.18,541226,cinnamon,2
695,4,10,2,100,150,23.21,1093.21,53.73,414659,cinnamon,2
696,8,9,6,200,150,24.55,1000.65,41.59,138378,cinnamon,2
697,3,10,1,100,150,23.94,1023.71,56.33,1667753,cinnamon,2
698,6,10,4,200,150,24.15,1098.87,53.88,135737,cinnamon,2
699,7,10,5,200,150,24.99,1053.71,48.87,160502,cinnamon,2
700,5,9,6,200,150,23.72,1101.42,52.72,166288,cinnamon,2
701,1,10,0,320,150,25.0,1019.48,44.52,54445,cinnamon,2
702,2,10,3,100,150,24.26,1096.29,55.09,500000,cinnamon,2
703,4,10,3,100,150,23.19,1093.2,53.73,387585,cinnamon,2
704,8,9,7,320,150,24.58,1000.66,41.51,32487,cinnamon,2
705,3,10,2,100,150,23.92,1023.72,56.28,1359442,cinnamon,2
706,6,10,5,200,150,24.16,1098.87,53.92,125829,cinnamon,2
707,7,10,6,200,150,25.01,1053.71,48.86,153569,cinnamon,2
708,5,9,7,320,150,23.74,1101.43,52.81,37614,cinnamon,2
709,1,10,1,100,150,25.03,1019.48,44.53,2465984,cinnamon,2
710,2,10,4,200,150,24.24,1096.3,55.16,77482,cinnamon,2
711,4,10,4,200,150,23.17,1093.2,53.71,66184,cinnamon,2
712,3,10,3,100,150,23.9,1023.72,56.23,1227450,cinnamon,2
713,8,9,8,320,150,24.61,1000.66,41.42,36426,cinnamon,2
714,6,10,6,200,150,24.18,1098.88,53.91,115837,cinnamon,2
715,7,10,7,320,150,25.03,1053.72,48.7,37581,cinnamon,2
716,2,10,5,200,150,24.25,1096.3,55.11,68578,cinnamon,2
717,5,9,8,320,150,23.78,1101.43,52.66,42996,cinnamon,2
718,4,10,5,200,150,23.18,1093.2,53.61,58195,cinnamon,2
719,3,10,4,200,150,23.89,1023.72,56.22,139967,cinnamon,2
720,6,10,7,320,150,24.2,1098.88,53.86,32193,cinnamon,2
721,7,10,8,320,150,25.07,1053.72,48.73,42314,cinnamon,2
722,8,9,9,320,150,24.65,1000.66,41.46,38882,cinnamon,2
723,2,10,6,200,150,24.27,1096.3,55.1,62961,cinnamon,2
724,1,10,3,100,150,25.0,1019.47,44.39,1925264,cinnamon,2
725,5,9,9,320,150,23.82,1101.44,52.63,46360,cinnamon,2
726,4,10,6,200,150,23.19,1093.2,53.61,53624,cinnamon,2
727,6,10,8,320,150,24.23,1098.89,53.83,37416,cinnamon,2
728,7,10,9,320,150,25.11,1053.71,48.84,45471,cinnamon,2
729,3,10,5,200,150,23.89,1023.72,56.23,125367,cinnamon,2
730,8,10,0,320,150,24.68,1000.65,41.41,40622,cinnamon,2
731,2,10,7,320,150,24.28,1096.31,55.05,22980,cinnamon,2
732,1,10,4,200,150,24.98,1019.47,44.33,211308,cinnamon,2
733,5,10,0,320,150,23.86,1101.44,52.65,49689,cinnamon,2
734,4,10,7,320,150,23.21,1093.2,53.59,20766,cinnamon,2
735,7,11,0,320,150,25.15,1053.71,48.72,47610,cinnamon,2
736,6,10,9,320,150,24.27,1098.89,53.8,41211,cinnamon,2
737,3,10,6,200,150,23.91,1023.71,56.23,115056,cinnamon,2
738,8,10,1,100,150,24.72,1000.66,41.37,1947231,cinnamon,2
739,2,10,8,320,150,24.31,1096.31,55.04,27736,cinnamon,2
740,1,10,5,200,150,24.99,1019.48,44.31,201575,cinnamon,2
741,4,10,8,320,150,23.24,1093.19,53.57,24601,cinnamon,2
742,7,11,1,100,150,25.19,1053.72,48.53,2506732,cinnamon,2
743,6,11,0,320,150,24.31,1098.9,53.75,42610,cinnamon,2
744,3,10,7,320,150,23.93,1023.7,56.21,35635,cinnamon,2
745,8,10,2,100,150,24.71,1000.66,41.21,1692562,cinnamon,2
746,2,10,9,320,150,24.35,1096.32,55.11,30231,cinnamon,2
747,1,10,6,200,150,25.0,1019.48,44.57,195122,cinnamon,2
748,4,10,9,320,150,23.28,1093.2,53.53,27205,cinnamon,2
749,5,10,2,100,150,23.89,1101.45,52.51,2131114,cinnamon,2
750,7,11,2,100,150,25.18,1053.72,48.65,2093534,cinnamon,2
751,6,11,1,100,150,24.35,1098.9,53.83,2043402,cinnamon,2
752,3,10,8,320,150,23.96,1023.71,56.15,41052,cinnamon,2
753,2,11,0,320,150,24.38,1096.32,54.99,32389,cinnamon,2
754,1,10,7,320,150,25.02,1019.48,44.35,45422,cinnamon,2
755,4,11,0,320,150,23.31,1093.2,53.47,29137,cinnamon,2
756,5,10,3,100,150,23.87,1101.44,52.45,1948620,cinnamon,2
757,7,11,3,100,150,25.16,1053.72,48.66,1889299,cinnamon,2
758,6,11,2,100,150,24.34,1098.89,53.66,1694663,cinnamon,2
759,3,10,9,320,150,24.0,1023.71,56.13,44849,cinnamon,2
760,2,11,1,100,150,24.41,1096.32,54.92,695652,cinnamon,2
761,8,10,4,200,150,24.69,1000.67,41.33,160804,cinnamon,2
762,1,10,8,320,150,25.05,1019.48,44.34,50935,cinnamon,2
763,4,11,1,100,150,23.35,1093.21,53.42,526208,cinnamon,2
