,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,temperature_diff,pressure_diff,humidity_diff,gas_resistance_diff,pca_0,pca_1
15801,3,13,4,200,150,-0.005350808456505646,1.9333384870539595e-05,0.003386768945884616,-0.04269341426324358,air,4_3_13,6.464951652195481e-14,0.0,-8.33282410519444,-0.0627660424007952,0.9954846265730934,-0.08270072378608138
15901,3,14,4,200,150,-0.0033668008265653436,2.9000077305699497e-05,0.0042899073314538365,-0.023763234853140722,air,4_3_14,6.464951652195481e-14,0.0,7.555093855375793,-0.05181458315761525,0.8397755948063054,-0.18592294115720615
16002,3,15,4,200,150,-0.0017134611349484642,2.9000077305699497e-05,0.0009031383855692203,-0.008073063227460436,air,4_3_15,-5.377822036262788e-14,-9999.999999990905,-3.444233963480154,-0.02140265277170112,0.9306641024504021,0.1774866297078768
16102,3,16,4,200,150,-0.00039078938165500773,2.1979513883635927e-16,0.00022578459639226495,0.00239910479004823,air,4_3_16,6.464951652195481e-14,9999.999999990905,-0.3888651249091057,-0.007938702991842803,0.8836995818551451,0.36376842100698276
16200,3,17,4,200,150,0.0012625503099618718,-2.9000077305259904e-05,-0.0009031383855692203,0.011435689001289306,air,4_3_17,-5.377822036262788e-14,0.0,-2.8331601957660313,0.046571656633647596,0.8619111520919142,0.33098398570802146
16393,3,19,4,200,150,0.003907893816548785,-2.9000077305259904e-05,-0.0049672611206307915,0.03780052913100467,air,4_3_19,6.464951652195481e-14,0.0,1.4443561782336969,0.06165072004154449,1.1235271079795037,-1.0143516634720622
16587,3,21,4,200,150,0.006553237323135816,-3.8666769740419806e-05,-0.006096184102592277,0.05645227037213371,air,4_3_21,-5.377822036262788e-14,0.0,3.888651249091056,0.09232661712755133,1.2308392312425025,-0.9275873644572793
16784,3,23,4,200,150,0.008867912891399423,2.1979513883635927e-16,-0.010386091434046273,0.07298498866496853,air,4_3_23,-5.377822036262788e-14,0.0,0.22220864280501712,0.11826731968400764,1.4168365750185536,-0.7330946759396466
16884,3,24,4,200,150,0.009859916706369458,9.666692435379695e-06,-0.01196658360879245,0.07485088600510474,air,4_3_24,0.33334444481483444,0.0,0.22220864280501712,0.12294263415047782,1.259077681784618,-1.1459527818240494
15408,3,9,4,200,150,-0.012625503099619774,-9.666692434940105e-06,0.01693384472942324,-0.12914665768955477,air,4_3_9,-0.33334444481482356,0.0,1.4443561782336969,-0.20418077706148713,1.4882972341443386,-0.81932334806488
7114,3,1,4,200,150,-0.04326217155948786,5.593077188509518e-06,0.06208043861913095,-0.8197368664231923,air,2_3_1,-2.2128554133038567,-0.9981036031540487,-10.828295646956581,-0.9334129657558353,1.5304246812982052,-0.9626573805621914
8002,3,10,4,200,150,-0.0029360263609465127,5.593077188509518e-06,0.00017331222395064645,0.046431766357482376,air,2_3_10,0.21277455897144731,-0.9981036031540487,8.172949262193104,0.011545005983682879,1.596285904266038,-0.7871913300252515
8096,3,11,4,200,150,-0.0009197191010194931,1.5253846878332336e-05,0.00039284104095478823,0.06525371757096972,air,2_3_11,0.21277455897159095,-0.9981036031540487,-2.3104962049239792,0.04696396288685255,1.7810719121188707,-0.6742418807746455
8292,3,13,4,200,150,0.0031128954188346654,5.593077188509518e-06,-0.00531490820115399,0.10218750175743554,air,2_3_13,0.21277455897144731,17.965864856341685,7.517733920497966,0.10787768006109226,1.835350215255479,-0.4678584441443157
8392,3,14,4,200,150,0.004793151468773789,-4.067692501093639e-06,-0.007290667554191734,0.11826824384895859,air,2_3_14,0.21277455897159095,-0.9981036031540487,1.6207958452449849,0.13622520317381764,1.923306358360483,-0.5165690974587386
8590,3,16,4,200,150,0.008153663568652273,1.5253846878332336e-05,-0.011461715077271208,0.1488262352308557,air,2_3_16,0.21277455897159095,17.96586485677288,-0.34485017983949723,0.19957297122424394,0.780154679267569,-1.365003373287004
8688,3,17,4,200,150,0.00949786840860362,-4.067692501093639e-06,-0.009705484541237762,0.15085732611231112,air,2_3_17,0.21277455897159095,-19.962072062649785,-10.828295646956116,0.20790777141599273,-2.491783982609912,-2.9357610395490465
8877,3,19,4,200,150,0.012186278088506431,-4.067692501093639e-06,-0.018267108404401006,0.16422740180189177,air,2_3_19,0.21277455897144731,-19.962072062649785,11.449025970666929,0.23893518257144367,1.5289500895675963,-0.8897328524191404
7213,3,2,4,200,150,-0.031500379209913276,-1.3728462190696797e-05,0.046493892611833766,-0.5842754020944666,air,2_3_2,-0.5957687651203685,-0.9981036031540487,-5.586572913397806,-0.7720359842514299,1.7824830894972736,-0.8655995880373534
8972,3,20,4,200,150,0.01353048292845778,-1.3728462190696797e-05,-0.016949935502375845,0.1704962950863839,air,2_3_20,0.21277455897159095,-0.9981036031540487,6.207303237108621,0.2680110147230064,1.8315557338290518,-0.8619434548486848
9070,3,21,4,200,150,0.014874687768409126,-1.3728462190696797e-05,-0.018267108404401006,0.1864854090178413,air,2_3_21,0.21277455897159095,-0.9981036031540487,-5.586572913397806,0.2771530021888457,1.9274136774884072,-0.4253659987338299
9266,3,23,4,200,150,0.01722704623832404,-1.3728462190696797e-05,-0.021999098293472196,0.19519008422407885,air,2_3_23,0.21277455897159095,-0.9981036031540487,0.3103651618556405,0.3776603068670277,2.1281238632328283,-0.5181892787664697
9365,3,24,4,200,150,0.01823519986828761,-4.067692501093639e-06,-0.028584962803597697,0.19519008422407885,air,2_3_24,0.21277455897144731,17.965864856341685,12.104241312362067,0.31789163874121273,2.161833398477393,-0.5362045019849585
9465,3,25,4,200,150,0.01924335349825106,5.593077188509518e-06,-0.025292030548534947,0.20736899383280596,air,2_3_25,0.21277455897159095,17.965864856341685,2.2760111869401225,0.3270375701188147,2.219951707462048,-0.5660272991829397
9565,3,26,4,200,150,0.02025150712821463,5.593077188509518e-06,-0.024413915280518225,0.20849143879361026,air,2_3_26,0.21277455897159095,-0.9981036031540487,-4.276142230007996,0.3407630403714887,-1.1049381932137783,-2.2321359355284414
7409,3,4,4,200,150,-0.021082791700290166,-1.3728462190696797e-05,0.02739488553246953,-0.24990897465486797,air,2_3_4,-0.1914971030743888,-19.962072062649785,-2.965711546618186,-0.42413958375567984,2.309475177906721,-0.35250462200407695
7508,3,5,4,200,150,-0.017050177180436006,1.5253846878332336e-05,0.02036996338833559,-0.1561657312276939,air,2_3_5,-0.1914971030743888,-0.9981036031540487,-1.0000655215341694,-0.32621028273302144,2.3952233944875627,-0.32917645061064116
7603,3,6,4,200,150,-0.013689665080557523,1.5253846878332336e-05,0.018394204035298,-0.10086050094806356,air,2_3_6,0.21277455897144731,-0.9981036031540487,-8.207434280176962,-0.24281561119300885,2.4520370810719516,-0.23176654146851877
7702,3,7,4,200,150,-0.010665204190666933,-4.067692501093639e-06,0.012247397159180785,-0.04832702251041939,air,2_3_7,0.21277455897144731,-0.9981036031540487,2.276011186939657,-0.1589299226385454,2.525890648351495,0.03131573502098471
123,3,1,4,200,150,-0.04222685873131083,-3.036132736803276e-05,0.06009641676269247,-0.7488601602625801,air,0_3_1,-2.2728236955507755,-1.0014019627478483,-2.6231351827643787,-0.8724935097734192,2.611603818953145,0.08310399983741758
996,3,10,4,200,150,-0.00315488025004043,-1.3800603348406906e-06,0.002496820032732809,0.05986273113500023,air,0_3_10,0.27273884346614136,-1.0014019627478483,-0.18840197445270684,0.045117771464831834,2.6508181841471603,0.26261683246336404
1094,3,11,4,200,150,-0.0007765859077022187,-1.104048267916483e-05,-0.0010207125919976371,0.07411916916496163,air,0_3_11,-0.151521579703395,-15.021029441217726,1.6376479317810106,0.060928522160087824,0.16760717605827188,-1.7843227202121685
1195,3,12,4,200,150,0.001261952100016196,-1.3800603348406906e-06,0.0022769742436872047,0.07919270128068,air,0_3_12,0.27273884346614136,-1.0014019627478483,4.8839588761968615,0.09157530985881385,0.5427519996668493,-1.4007414933539613
1289,3,13,4,200,150,0.0033004901077347314,8.280362009483448e-06,-0.00695654889623004,0.10227633633116247,air,0_3_13,0.2727388434659906,-15.021029441217726,-0.9999797105565974,0.10790202425857981,0.8031646877341936,-1.451835358143954
1385,3,14,4,200,150,0.005339028115453146,-1.104048267916483e-05,-0.009814544153823518,0.10993343830654553,air,0_3_14,0.27273884346614136,-1.0014019627478483,-0.18840197445270684,0.13206493742059086,1.1340439055276155,-1.255983565225683
1487,3,15,4,200,150,0.007377566123171561,8.280362009483448e-06,-0.011793156255234267,0.11692592629629023,air,0_3_15,0.27273884346614136,13.018225515722028,2.0434367998331724,0.15503156376770988,-2.020626089356421,-2.8567031961531812
1585,3,16,4,200,150,0.0090763477962703,8.280362009483448e-06,-0.013112230989508204,0.12875792739272568,air,0_3_16,0.27273884346614136,13.018225515722028,-3.6376073528943498,0.18802203337422008,1.6231221864609469,-1.0233040460081666
1781,3,18,4,200,150,0.01247391114246778,8.280362009483448e-06,-0.015530534669010316,0.14085202977927205,air,0_3_18,0.2727388434659906,-1.0014019627478483,0.6231757616511837,0.18425320978260795,1.594311893519285,-0.6696162090865755
220,3,2,4,200,150,-0.03135465602347905,-1.104048267916483e-05,0.04140952469381238,-0.47041498256118036,air,0_3_2,-0.5757820028729314,-1.0014019627478483,-2.6231351827645226,-0.627241189478292,1.655059488131788,-0.8807900330393595
1971,3,20,4,200,150,0.015531718154045462,8.280362009483448e-06,-0.020806833606105905,0.1540319803677065,air,0_3_20,0.27273884346614136,13.018225515722028,-0.7970852765306607,0.2162980926806513,1.7770924005470885,-0.7812325642034991
2069,3,21,4,200,150,0.0172304998271442,8.280362009483448e-06,-0.022125908340379842,0.16328041160447723,air,0_3_21,0.2727388434659906,-1.0014019627478483,-0.18840197445270684,0.2294197986659108,1.9504289418053837,-0.5138351768355187
2554,3,26,4,200,150,0.02368587018491924,3.726162904245587e-05,-0.02520374938701877,0.19370288277806524,air,0_3_26,0.27273884346614136,-15.021029441217726,3.2608034039889358,0.2900039239696616,2.0321255694252596,-0.5192870523998353
511,3,5,4,200,150,-0.01776440263868937,-2.070090502348897e-05,0.02008448315638457,-0.10366039161312558,air,0_3_5,0.27273884346614136,13.018225515722028,-1.202874144582534,-0.20088248815195398,2.1393902747737847,-0.4889676297275866
15713,3,12,5,200,150,-0.007033997422749419,2.636363713702563e-05,0.007996883085636893,-0.05986467127349247,air,4_3_12,-0.9989012086704626,2.665689247275998,-0.5599876802711278,0.026844482363599077,2.206813994184003,-0.22205285217540902
15813,3,13,5,200,150,-0.005050049431717591,1.66969701867829e-05,0.006192458184262439,-0.038488859256170085,air,4_3_13,9.989012086704625,-0.9996334677284991,2.739939721326115,-0.08634837956821999,-0.7055983508119813,-2.147405105177786
15912,3,14,5,200,150,-0.0033967594391910104,3.603030408726836e-05,0.003936927057544292,-0.020391570335718173,air,4_3_14,-0.9989012086704626,2.665689247275998,-0.33999252016454073,-0.05877048229755862,2.268979839856874,-0.1744926216856127
16011,3,15,5,200,150,-0.001743469446664429,2.636363713702563e-05,0.0034858208322007585,-0.00453810737999261,air,4_3_15,-0.9989012086704626,-0.9996334677284991,2.5199445612196842,-0.04477572845871554,2.3822887885303192,-0.10398936346109429
16111,3,16,5,200,150,-0.00042083745264321097,-2.636363713702563e-06,-0.0012507945339073027,0.010328230725526485,air,4_3_16,-0.9989012086704626,-0.9996334677284991,-1.439968320696851,-0.07992725721863317,2.665338689886075,0.10677095907289412
16209,3,17,5,200,150,0.0012324525398833704,-1.2303030663945293e-05,-0.001927453871922763,0.012595842831221664,air,4_3_17,-0.9989012086704626,6.331011962280495,-0.9999780004839893,-0.0006099317849548578,0.7505816576193739,-1.7063349963975918
16402,3,19,5,200,150,0.0038777165279258066,-3.1636364564430754e-05,-0.005085197449328137,0.031117317932284387,air,4_3_19,-0.9989012086704626,-0.9996334677284991,-0.11999736005811,0.10719083381483938,-3.4861558708486706,-2.2788725236654863
16598,3,21,5,200,150,0.00652298051596836,-4.130303151467349e-05,-0.008468494139405279,0.04869527610825017,air,4_3_21,-0.9989012086704626,-0.9996334677284991,-2.3199489611228867,0.13699142728343466,-1.9057921215465097,-0.3142201738806347
16794,3,23,5,200,150,0.00883758650550555,-1.2303030663945293e-05,-0.011400684604138886,0.06353386371597229,air,4_3_23,-0.9989012086704626,-4.664956182732996,-0.9999780004839893,0.17111393002579028,-1.8923044449105098,-0.23710590182260446
16894,3,24,5,200,150,0.009829560501021406,7.030303236540168e-06,-0.01252845016749788,0.0745111677730876,air,4_3_24,-0.9989012086704626,-0.9996334677284991,-0.5599876802709715,0.07837810532310362,-2.03965148649648,-0.287216846306679
15418,3,9,5,200,150,-0.012655183397339773,-1.2303030663945293e-05,0.019048985606555702,-0.1174984908409689,air,4_3_9,-0.9989012086704626,-0.9996334677284991,2.0799542410066665,-0.2500869994826841,-2.162444812279021,-0.1355612002447678
7123,3,1,5,200,150,-0.041768345192575516,-3.5592327483547242e-06,0.060005774022397006,-0.7934352586011495,air,2_3_1,7.635044855888974,18.034265103263444,-6.845653586853708,-1.1928174774068685,-2.1740002680310813,-0.11122027977002395
8010,3,10,5,200,150,-0.003129973369638339,6.101541853380982e-06,0.0020675714244482155,0.04313927435639794,air,2_3_10,-0.999827302556831,-1.0019036168720152,6.307231394628495,0.09313480198797558,-2.0851854162954937,0.09557369548716564
8107,3,11,5,200,150,-0.0007780724760683639,1.5762316455336347e-05,0.0003118683154195023,0.06626347416622833,air,2_3_11,0.7271471291319618,-1.0019036168720152,-0.26921109611234695,0.050930615737887826,-2.1554337443538762,0.2072428866132954
8303,3,13,5,200,150,0.0029177717852561552,6.101541853380982e-06,-0.0042968523457809875,0.10075768526466745,air,2_3_13,-0.999827302556831,-1.0019036168720152,3.384368065410285,0.12246903034311898,-2.263658027411186,0.02647252039279977
8404,3,14,5,200,150,0.004597700994948978,6.101541853380982e-06,-0.006052555454809701,0.11305135670828177,air,2_3_14,-0.999827302556831,-20.038072337007478,4.115083897715227,0.19226826144903333,-2.200007590765578,-0.10079806008998211
8600,3,16,5,200,150,0.007957559414334861,6.101541853380982e-06,-0.009783424561495833,0.1310995126574177,air,2_3_16,-0.999827302556831,18.034265103696278,5.576515562324072,0.40027460796732295,-2.577388837657926,-1.5488870491764979
8696,3,17,5,200,150,0.009301502782089166,-1.3220007350090431e-05,-0.011978053447781647,0.13478597929376746,air,2_3_17,-0.999827302556831,18.034265103263444,-7.576369419157612,0.3788246781424157,-2.2950337963265186,0.1497370343080062
8885,3,19,5,200,150,0.011989389517597896,-3.5592327483547242e-06,-0.019659254549782464,0.15164890761037408,air,2_3_19,-0.999827302556831,-1.0019036168720152,-4.653506089939402,0.3426496613566262,-2.27900524960886,0.22868958433388212
7223,3,2,5,200,150,-0.03135278409247947,-1.3220007350090431e-05,0.04332659448662391,-0.5471694785125776,air,2_3_2,0.7271471291319618,-1.0019036168720152,-10.499232748376341,-1.1106120706724942,-2.1671138699279764,0.49848355696905344
8983,3,20,5,200,150,0.013333332885352203,-1.3220007350090431e-05,-0.01790355144075375,0.15929975632794258,air,2_3_20,-0.999827302556831,-1.0019036168720152,-3.192074425330557,0.3293159211951974,-2.3087371636857874,0.34535708592358333
9082,3,21,5,200,150,0.014677276253106507,-1.3220007350090431e-05,-0.018561940106639557,0.16705686683325507,air,2_3_21,-0.999827302556831,-1.0019036168720152,-0.9999269284167696,0.46207359497638,-2.397200011361153,0.33870501898304484
9276,3,23,5,200,150,0.0170291771466766,-1.3220007350090431e-05,-0.021195494770182625,0.17393936108559765,air,2_3_23,-0.999827302556831,-1.0019036168720152,2.653652233106382,0.49662537382947386,-2.2810810292322317,-1.4013158207952003
9375,3,24,5,200,150,0.01803713467249239,-3.5592327483547242e-06,-0.022292809213325687,0.18089542119099378,air,2_3_24,-0.999827302556831,-1.0019036168720152,20.92154804072006,0.39795569663490055,-2.0080221329854693,-0.9904353289663477
9476,3,25,5,200,150,0.01904509219830806,6.101541853380982e-06,-0.023390123656468594,0.19710443081379114,air,2_3_25,-0.999827302556831,-1.0019036168720152,6.307231394629015,0.3529688167859059,-1.9155407463908347,-0.8434928160843974
9576,3,26,5,200,150,0.02005304972412385,6.101541853380982e-06,-0.026023678320011664,0.19916427469929035,air,2_3_26,-0.999827302556831,-1.0019036168720152,-5.384221922243825,0.3407945322906883,-1.8945112864793723,-0.7908367698167897
7419,3,4,5,200,150,-0.020937222992383306,-3.5592327483547242e-06,0.02598902628496502,-0.22340615922393411,air,2_3_4,0.7271471291325753,-20.038072337007478,-4.653506089939402,-0.6258436566295907,-1.9422744925842332,-0.6196199699653696
7517,3,5,5,200,150,-0.01690539288912027,1.5762316455336347e-05,0.02116084273513598,-0.13584644612287256,air,2_3_5,0.7271471291325753,-1.0019036168720152,2.653652233106382,-0.44438884486753766,-2.647062483564707,-2.432498040366822
7613,3,6,5,200,150,-0.013545534469734504,1.5762316455336347e-05,0.016991047851192747,-0.07756594253712114,air,2_3_6,0.7271471291319618,-1.0019036168720152,-4.653506089939402,-0.43128699583935104,-1.2817552522234084,0.48442463766290705
7715,3,7,5,200,150,-0.010521661892287258,-3.5592327483547242e-06,0.011285012746849194,-0.04078301601034957,air,2_3_7,0.7271471291319618,-1.0019036168720152,-3.192074425330557,-0.155336547281085,-1.2033137286258522,0.35018072012658413
132,3,1,5,200,150,-0.041054009378473,-3.036132736803276e-05,0.057653637037905645,-0.7093010426967755,air,0_3_1,5.998950183717539,1.6240977081143052e-08,6.280351699694721,-1.1753418616205715,-1.3516115089536542,0.5883296253596735
1004,3,10,5,200,150,-0.0030086862665074316,-1.104048267916483e-05,0.004210129353176801,0.05653660935182883,air,0_3_10,0.7498687729649643,-10000.000162384436,-4.360244173673359,0.09572121747857534,-1.3022508051928563,0.8539776927004699
1105,3,11,5,200,150,-0.0009705439569378929,-1.3800603348406906e-06,-0.000628377515399434,0.06622350588430594,air,0_3_11,-0.9998250306196416,10000.000162416918,-1.0000560031361756,0.1592412880634364,-1.3552966054658873,1.2799572024257615
1205,3,12,5,200,150,0.001067598352631646,-1.3800603348406906e-06,-0.0028276988192976094,0.08207851076850817,air,0_3_12,-0.9998250306196416,1.6240977081143052e-08,13.000728040769884,0.048081164539929555,-1.220205544769449,1.5895172018359698
1301,3,13,5,200,150,0.0031057406622013056,8.280362009483448e-06,-0.004587155862416368,0.09292128830222066,air,0_3_13,-0.9998250306196416,1.6240977081143052e-08,-6.040338258942151,0.20313189239117027,-1.2693988743615203,1.9155139136867951
1397,3,14,5,200,150,0.005143882971770844,-1.3800603348406906e-06,-0.0070064092967044855,0.1018819233206472,air,0_3_14,-0.9998250306196416,10000.000162416918,-7.160400982454811,0.19673577417255578,-1.4368133133984902,2.145114579382814
1496,3,15,5,200,150,0.007182025281340383,1.794078435380759e-05,-0.010085459122162119,0.10677140224622698,air,0_3_15,-0.9998250306196416,10000.000162416918,-4.360244173673359,0.22640052935888846,-1.3075535459706205,2.0613862194945742
1595,3,16,5,200,150,0.008880477205981726,8.280362009483448e-06,-0.013384441078009538,0.11739937003634707,air,0_3_16,-0.9998250306196416,1.6240977081143052e-08,0.6800380821326152,0.2512130569310998,-1.2975430260621923,2.4118661161606663
1792,3,18,5,200,150,0.012277381055264412,8.280362009483448e-06,-0.016243558773077385,0.13115742266167094,air,0_3_18,-0.9998250306196416,1.6240977081143052e-08,1.8001008056452754,0.24536832821409002,-1.4858892737128406,2.610388744716917
229,3,2,5,200,150,-0.030863297830625067,-1.104048267916483e-05,0.042258387910617486,-0.41782467871268353,air,0_3_2,2.4995625765489486,1.6240977081143052e-08,-2.1201187266488355,-1.0373842083190763,-1.3788476806179997,-1.4851312212994132
1981,3,20,5,200,150,0.01533459451961878,8.280362009483448e-06,-0.01976247285931459,0.13704934705734867,air,0_3_20,-0.9998250306196416,1.6240977081143052e-08,-2.6801500884049663,0.33711954128111155,-1.2150548191441348,-0.6053395489014046
2081,3,21,5,200,150,0.01703304644426012,-1.3800603348406906e-06,-0.02108206564165362,0.1460099820757752,air,0_3_21,-0.9998250306196416,-10000.000162384436,-2.6801500884049663,0.3494706661170568,-1.1930652205045615,-0.35377637711219073
2565,3,26,5,200,150,0.023487163757897056,3.726162904245587e-05,-0.028559758074907758,0.1706005831994024,air,0_3_26,-0.9998250306196416,1.6240977081143052e-08,8.52047714672004,0.44276576978857146,-1.3479986642644632,-0.5602640254466247
520,3,5,5,200,150,-0.01761537281842276,-3.036132736803276e-05,0.020045242741244695,-0.08150422349482218,air,0_3_5,0.7498687729649643,-10000.00016261181,0.12000672037608631,-0.3425231583968376,-0.9033449646368582,-1.3498985095346048
15722,3,12,6,200,150,-0.007001832866483847,1.845457843123856e-05,0.01023400784968106,-0.054688971163593135,air,4_3_12,0.0999890012097107,4.5024763619991015,-10.901199131904743,-0.12492114182429737,0.7333431268057311,0.3772856308842987
15822,3,13,6,200,150,-0.005018481067393919,1.845457843123856e-05,0.005270821678092347,-0.032780934416981135,air,4_3_13,0.09998900121010146,-1.000550302666467,4.500495054455599,-0.11023518078067206,0.6641568111850493,0.5448817287733976
15919,3,14,6,200,150,-0.0033656879014858027,1.845457843123856e-05,0.004594023563784766,-0.02111433778262593,air,4_3_14,0.0999890012097107,10.00550302666467,-3.2003520387245716,-0.011306673970317005,0.622222493658701,0.7439125634533262
16022,3,15,6,200,150,-0.002043453368759145,3.7787946311583716e-05,0.0018868311065544433,-0.005792835232739045,air,4_3_15,-0.9998900120986692,-6.503576967332036,7.800858094390851,0.01123331752154747,0.38454686909685054,1.032189995888431
16120,3,16,6,200,150,-0.0003906602028510286,-8.78789449106598e-07,8.203613506766812e-05,0.0037724044876512306,air,4_3_16,0.0999890012097107,-1.000550302666467,-6.500715078658261,0.09273233210430326,0.3000817016499032,1.0546721418956588
16220,3,17,6,200,150,0.0012621329630572054,-1.0545473389279177e-05,-0.0005947619792399126,0.01634202822760033,air,4_3_17,0.0999890012097107,-1.000550302666467,-6.500715078658261,-0.034492202211351825,0.38231068718189665,1.210745565112915
16412,3,19,6,200,150,0.003906602028510403,-2.9878841269624334e-05,-0.004881150036521044,0.02995591080055848,air,4_3_19,0.09998900121010146,-1.000550302666467,-1.000110012101331,0.04571573887306329,0.20650098892305208,1.2835958796726366
16608,3,21,6,200,150,0.006551071093963483,-3.954552520979691e-05,-0.007588342493751206,0.049942340104461205,air,4_3_21,0.0999890012097107,-1.000550302666467,-4.300473052035802,0.033020182806046544,0.36814101882210404,1.5690581367294771
16804,3,23,6,200,150,0.008864981526234987,-1.0545473389279177e-05,-0.012777128036775885,0.06061603489759469,air,4_3_23,0.0999890012097107,-1.000550302666467,6.70073708107884,0.10020979944885974,-0.05082997730905064,-0.8949738275927908
16904,3,24,6,200,150,0.00985665742577995,8.78789449106598e-06,-0.011874730551032497,0.07072052303175194,air,4_3_24,0.09998900121010146,-1.000550302666467,-3.20035203872379,0.1221580489206514,0.26095988822718275,1.619263411188267
15428,3,9,6,200,150,-0.012621329630571701,-1.0545473389279177e-05,0.015648392764141546,-0.116972162953678,air,4_3_9,0.09998900121010146,-1.000550302666467,16.60182620088147,-0.12411422088783443,0.1889259931080092,2.2777590557892977
7134,3,1,6,200,150,-0.0404956326768179,-1.0169262277906332e-06,0.057286732706049955,-0.7697733416215946,air,2_3_1,2.958099150483885,-1.0003801444548932,-33.56231879917895,-1.1766990723898527,0.040313760723252066,2.2648755615989926
8020,3,10,6,200,150,-0.003217025380698744,8.643872934682753e-06,0.0019865560535162765,0.048725474880428644,air,2_3_10,-0.2083168415835504,-1.0003801444548932,-0.9997286450820492,-0.047343188180846145,0.009086041311179212,2.3914538960934384
8116,3,11,6,200,150,-0.0008661222178804081,1.8304672097375803e-05,0.00308378178074918,0.06455529336905884,air,2_3_11,-0.20831684158326916,-1.0003801444548932,34.27641068852437,0.09393172638600121,-0.06737477082100758,2.6823488129439976
8313,3,13,6,200,150,0.0028281541808340854,8.643872934682753e-06,-0.004377353164434002,0.08721519253233373,air,2_3_13,-0.2083168415835504,-1.0003801444548932,-0.9997286450820492,0.3201121617472524,0.3273199085667234,-0.6534554363976164
8412,3,14,6,200,150,0.004507370725704342,8.643872934682753e-06,-0.006791249764346171,0.10671607090072849,air,2_3_14,-0.20831684158326916,-1.0003801444548932,-9.140376183606756,0.21566712540579208,-0.08000139243795815,2.9229618268777924
8610,3,16,6,200,150,0.007865803815444857,-1.0169262277906332e-06,-0.013374604127742967,0.1312245179467217,air,2_3_16,-0.20831684158326916,2.8010644044737014,-44.416515517211245,0.12907473995984384,-0.12568806644479433,3.439726734874921
8706,3,17,6,200,150,0.009209177051341014,-2.033852455273741e-05,-0.012277378400510219,0.1303653337195428,air,2_3_17,-0.20831684158326916,2.8010644044737014,-3.71327782459157,0.20638936982229764,-0.0965700207046458,3.75890497787426
8896,3,19,6,200,150,0.01189592352313333,-1.0677725390264021e-05,-0.016666281309441363,0.13992918238975685,air,2_3_19,-0.2083168415835504,2.8010644044737014,36.98995986803196,0.3414791140001487,-0.25487749215781097,3.701548207343092
7232,3,2,6,200,150,-0.030756176716570577,-1.0677725390264021e-05,0.04302279825202346,-0.5135281548368934,air,2_3_2,1.374891154450308,-1.0003801444548932,-3.713277824589642,-1.0920746957040397,-0.21582441043195227,4.038259286755493
8993,3,20,6,200,150,0.013239296759029606,-1.0677725390264021e-05,-0.017324616745781077,0.1550473533366833,air,2_3_20,-0.20831684158326916,-1.0003801444548932,7.140918893442658,0.22817803823808006,0.5191396381404885,-0.15612096568316147
9093,3,21,6,200,150,0.014246826685951666,-1.0677725390264021e-05,-0.019519068200246726,0.1568525080766148,air,2_3_21,-0.9999208396001984,-1.0003801444548932,-11.853925363114348,0.3323419304709496,0.678540011272634,-0.02630093508304712
9285,3,23,6,200,150,0.01659772984877,-1.0677725390264021e-05,-0.021274629363819183,0.16871619331453008,air,2_3_23,-0.9999208396001984,-1.0003801444548932,-0.9997286450820492,0.2585416019658801,0.7147978266127327,0.12035923281265797
9385,3,24,6,200,150,0.01794110308466616,-1.0169262277906332e-06,-0.022152409945605415,0.16963612794161056,air,2_3_24,-0.2083168415835504,-1.0003801444548932,1.7138205344274717,0.3632677824159311,0.544831839507405,0.23373074705012636
9485,3,25,6,200,150,0.018948633011588337,8.643872934682753e-06,-0.023469080818284836,0.1742791942197998,air,2_3_25,-0.20831684158326916,-1.0003801444548932,-0.9997286450820492,0.5668161170356276,0.6891552465859353,0.23841548150826408
9584,3,26,6,200,150,0.019956162938510515,-1.0169262277906332e-06,-0.024566306545517582,0.1789482963836611,air,2_3_26,-0.20831684158326916,2.8010644044737014,17.995115611474958,0.5266125095071517,0.8681765403950097,-1.0856217654159739
7428,3,4,6,200,150,-0.020680877447349155,-1.0169262277906332e-06,0.025906076907191603,-0.20991501338610474,air,2_3_4,0.5832871564333788,-1.0003801444548932,-0.9997286450820492,-0.4419289445879512,1.2382546452732932,-0.8731046265464831
7525,3,5,6,200,150,-0.01698660104863466,1.8304672097375803e-05,0.020639393416474073,-0.1227121536417209,air,2_3_5,-0.2083168415835504,-1.0003801444548932,-6.426827004099163,-0.34858910053582515,1.2282294548330817,-1.0200825584411446
7623,3,6,6,200,150,-0.013628167958894146,1.8304672097375803e-05,0.016469935652989445,-0.06923444447124984,air,2_3_6,-0.20831684158326916,-1.0003801444548932,-6.426827004099163,-0.2125153519779065,1.396451507250273,-0.7847418113971888
7725,3,7,6,200,150,-0.01060557817812773,-1.0677725390264021e-05,0.013397703616737566,-0.027047631053908082,air,2_3_7,-0.20831684158326916,2.8010644044737014,26.13576314999966,-0.26326186357853526,1.325994684246652,-0.9867290279580991
144,3,1,6,200,150,-0.03977493074105297,-3.1051336109204275e-05,0.05774158430400065,-0.6725189916483711,air,0_3_1,2.888664215005638,-0.9986019572598349,-0.06666874080525478,-1.201325644353602,1.6952880957345622,-0.8576541050336557
